full_text,word_idx,word,logprob
jumping off building with arms out front,2,building,-7.58481502532959
jumping off building with arms out front,3,with,-4.393434524536133
jumping off building with arms out front,4,arms,-4.602245807647705
jumping off building with arms out front,5,out,-0.9920859336853027
jumping off building with arms out front,6,front,-7.766366958618164
"standing up from kneeling, facing right",0,standing,-14.166023254394531
"standing up from kneeling, facing right",1,up,-3.535371780395508
"standing up from kneeling, facing right",2,from,-5.074461460113525
"standing up from kneeling, facing right",3,"kneeling,",-7.498633623123169
"standing up from kneeling, facing right",4,facing,-6.6335248947143555
"standing up from kneeling, facing right",5,right,-4.43256950378418
priest standing facing left with Bible,0,priest,-15.631739377975464
priest standing facing left with Bible,1,standing,-7.590897560119629
priest standing facing left with Bible,2,facing,-6.107356548309326
priest standing facing left with Bible,3,left,-3.260730743408203
priest standing facing left with Bible,4,with,-2.1560165882110596
priest standing facing left with Bible,5,Bible,-6.696732044219971
facing left falling arms out one leg up,0,facing,-15.560293197631836
facing left falling arms out one leg up,1,left,-7.381245136260986
facing left falling arms out one leg up,2,falling,-11.711240768432617
facing left falling arms out one leg up,3,arms,-8.346558570861816
facing left falling arms out one leg up,4,out,-3.4080848693847656
facing left falling arms out one leg up,5,one,-7.444826126098633
facing left falling arms out one leg up,6,leg,-3.0395596027374268
facing left falling arms out one leg up,7,up,-1.9423351287841797
high heel shoe,0,high,-11.150398254394531
high heel shoe,1,heel,-7.40248966217041
high heel shoe,2,shoe,-2.9768295288085938
half pot or bowl with triangle on top,0,half,-13.103523254394531
half pot or bowl with triangle on top,1,pot,-9.76456069946289
half pot or bowl with triangle on top,2,or,-5.319352149963379
half pot or bowl with triangle on top,3,bowl,-5.871943473815918
half pot or bowl with triangle on top,4,with,-3.648155927658081
half pot or bowl with triangle on top,5,triangle,-10.121415138244629
half pot or bowl with triangle on top,6,on,-3.2308053970336914
half pot or bowl with triangle on top,7,top,-1.3073211908340454
falling backward (sorry) facing left with arms up one leg out,0,falling,-14.610535144805908
falling backward (sorry) facing left with arms up one leg out,1,backward,-7.252775192260742
falling backward (sorry) facing left with arms up one leg out,2,(sorry),-16.171345233917236
falling backward (sorry) facing left with arms up one leg out,3,facing,-9.871456146240234
falling backward (sorry) facing left with arms up one leg out,4,left,-5.408100128173828
falling backward (sorry) facing left with arms up one leg out,5,with,-3.6192426681518555
falling backward (sorry) facing left with arms up one leg out,6,arms,-2.644587278366089
falling backward (sorry) facing left with arms up one leg out,7,up,-2.619537115097046
falling backward (sorry) facing left with arms up one leg out,8,one,-8.592453002929688
falling backward (sorry) facing left with arms up one leg out,9,leg,-2.871732234954834
falling backward (sorry) facing left with arms up one leg out,10,out,-3.0142719745635986
jumping off building arms up,0,jumping,-15.394176006317139
jumping off building arms up,1,off,-3.70449161529541
jumping off building arms up,2,building,-7.58481502532959
jumping off building arms up,3,arms,-11.604372024536133
jumping off building arms up,4,up,-3.93727445602417
bunny ears,0,bunny,-15.613133430480957
bunny ears,1,ears,-4.727306365966797
relaxing in park,0,relaxing,-15.953108191490173
relaxing in park,1,in,-3.021834373474121
relaxing in park,2,park,-7.796300888061523
baby left bow in hair arms out,0,baby,-12.400398254394531
baby left bow in hair arms out,1,left,-8.779372215270996
baby left bow in hair arms out,2,bow,-11.991554260253906
baby left bow in hair arms out,3,in,-4.431392669677734
baby left bow in hair arms out,4,hair,-3.78440523147583
baby left bow in hair arms out,5,arms,-12.055459976196289
baby left bow in hair arms out,6,out,-2.5453691482543945
no arms no legs,0,no,-11.181648254394531
no arms no legs,1,arms,-10.400352478027344
no arms no legs,2,no,-2.1769609451293945
no arms no legs,3,legs,-0.10019547492265701
standing up with Bible facing right,0,standing,-14.166023254394531
standing up with Bible facing right,1,up,-3.535371780395508
standing up with Bible facing right,2,with,-4.011961460113525
standing up with Bible facing right,3,Bible,-8.99111270904541
standing up with Bible facing right,4,facing,-8.893608093261719
standing up with Bible facing right,5,right,-5.508449554443359
kneeling with Bible facing right,0,kneeling,-17.15237820148468
kneeling with Bible facing right,1,with,-4.122791767120361
kneeling with Bible facing right,2,Bible,-6.869905471801758
kneeling with Bible facing right,3,facing,-7.304333686828613
kneeling with Bible facing right,4,right,-4.16054630279541
standing up from kneeling,0,standing,-14.166023254394531
standing up from kneeling,1,up,-3.535371780395508
standing up from kneeling,2,from,-5.074461460113525
standing up from kneeling,3,kneeling,-4.244159698486328
"jumping off building, arms out",0,jumping,-15.394176006317139
"jumping off building, arms out",1,off,-3.70449161529541
"jumping off building, arms out",2,"building,",-11.228249549865723
"jumping off building, arms out",3,arms,-8.900788307189941
"jumping off building, arms out",4,out,-1.456156611442566
"falling backwards, one leg up",0,falling,-14.610535144805908
"falling backwards, one leg up",1,"backwards,",-9.478585720062256
"falling backwards, one leg up",2,one,-5.677903175354004
"falling backwards, one leg up",3,leg,-2.7371439933776855
"falling backwards, one leg up",4,up,-3.284456491470337
"falling forward, arms out front",0,falling,-14.610535144805908
"falling forward, arms out front",1,"forward,",-8.93120527267456
"falling forward, arms out front",2,arms,-5.1812744140625
"falling forward, arms out front",3,out,-1.4401661157608032
"falling forward, arms out front",4,front,-8.190568923950195
"priest standing up, facing left",0,priest,-15.631739377975464
"priest standing up, facing left",1,standing,-7.590897560119629
"priest standing up, facing left",2,"up,",-8.418349742889404
"priest standing up, facing left",3,facing,-3.5638587474823
"priest standing up, facing left",4,left,-3.618133783340454
baby with bow on back of head,0,baby,-12.400398254394531
baby with bow on back of head,1,with,-5.341872215270996
baby with bow on back of head,2,bow,-6.860370635986328
baby with bow on back of head,3,on,-3.1667985916137695
baby with bow on back of head,4,back,-5.206250190734863
baby with bow on back of head,5,of,-2.3862125873565674
baby with bow on back of head,6,head,-0.44770556688308716
relaxing in park,0,relaxing,-15.953108191490173
relaxing in park,1,in,-3.021834373474121
relaxing in park,2,park,-7.796300888061523
high heel shoe,0,high,-11.150398254394531
high heel shoe,1,heel,-7.40248966217041
high heel shoe,2,shoe,-2.9768295288085938
"priest kneeling, heel up, facing right",0,priest,-15.631739377975464
"priest kneeling, heel up, facing right",1,"kneeling,",-13.072763919830322
"priest kneeling, heel up, facing right",2,heel,-13.196158409118652
"priest kneeling, heel up, facing right",3,"up,",-6.572256326675415
"priest kneeling, heel up, facing right",4,facing,-4.212911605834961
"priest kneeling, heel up, facing right",5,right,-2.57535457611084
pot with triangle on top,0,pot,-12.681648254394531
pot with triangle on top,1,with,-7.066035270690918
pot with triangle on top,2,triangle,-10.794965744018555
pot with triangle on top,3,on,-2.9220783710479736
pot with triangle on top,4,top,-0.6491425037384033
no arms or legs,0,no,-11.181648254394531
no arms or legs,1,arms,-10.400352478027344
no arms or legs,2,or,-3.4894609451293945
no arms or legs,3,legs,-0.27485713362693787
bunny ears,0,bunny,-15.613133430480957
bunny ears,1,ears,-4.727306365966797
The person sitting down with its arms above its head,0,The,-3.681648015975952
The person sitting down with its arms above its head,1,person,-8.78708553314209
The person sitting down with its arms above its head,2,sitting,-6.7031474113464355
The person sitting down with its arms above its head,3,down,-4.98220157623291
The person sitting down with its arms above its head,4,with,-2.8709025382995605
The person sitting down with its arms above its head,5,its,-8.37185287475586
The person sitting down with its arms above its head,6,arms,-3.118657112121582
The person sitting down with its arms above its head,7,above,-6.5573506355285645
The person sitting down with its arms above its head,8,its,-0.5963261127471924
The person sitting down with its arms above its head,9,head,-0.08962654322385788
The person in a half kneeling position with the knees off the ground,0,The,-3.681648015975952
The person in a half kneeling position with the knees off the ground,1,person,-8.78708553314209
The person in a half kneeling position with the knees off the ground,2,in,-3.2031474113464355
The person in a half kneeling position with the knees off the ground,3,a,-4.137825012207031
The person in a half kneeling position with the knees off the ground,4,half,-8.469812393188477
The person in a half kneeling position with the knees off the ground,5,kneeling,-7.572002410888672
The person in a half kneeling position with the knees off the ground,6,position,-0.536465585231781
